experiment,run,key,value
pour_probe_sow_attn,attn_volume_sowS3_v,lag_s,0.0
pour_probe_sow_attn,attn_volume_sowS3_v,loss,smoothl1
pour_probe_sow_attn,attn_volume_sowS3_v,loss,smoothl1
pour_probe_sow_attn,attn_volume_sowS3_v,lr,0.0003
pour_probe_sow_attn,attn_volume_sowS3_v,lr,0.0003
pour_probe_sow_attn,attn_volume_sowS3_v,minutes,60.0
pour_probe_sow_attn,attn_volume_sowS3_v,minutes,60.0
pour_probe_sow_attn,attn_volume_sowS3_v,n_train_win,10629
pour_probe_sow_attn,attn_volume_sowS3_v,n_train_win,10629
pour_probe_sow_attn,attn_volume_sowS3_v,n_val_win,4382
pour_probe_sow_attn,attn_volume_sowS3_v,n_val_win,4382
pour_probe_sow_attn,attn_volume_sowS3_v,num_frames,16
pour_probe_sow_attn,attn_volume_sowS3_v,num_frames,16
pour_probe_sow_attn,attn_volume_sowS3_v,stride_s,0.5
pour_probe_sow_attn,attn_volume_sowS3_v,stride_s,0.5
pour_probe_sow_attn,attn_volume_sowS3_v,subset,S3
pour_probe_sow_attn,attn_volume_sowS3_v,subset,S3
pour_probe_sow_attn,attn_volume_sowS3_v,target,volume
pour_probe_sow_attn,attn_volume_sowS3_v,target,volume
pour_probe_sow_attn,attn_volume_sowS3_v,val_trials,"container_30,container_37,container_38,container_42,container_7"
pour_probe_sow_attn,attn_volume_sowS3_v,val_trials,"container_30,container_37,container_38,container_42,container_7"
pour_probe_sow_attn,attn_volume_sowS3_v,warmstart_ek100,True
pour_probe_sow_attn,attn_volume_sowS3_v,warmstart_ek100,True
pour_probe_sow_attn,attn_volume_sowS3_v,weight_decay,0.1
pour_probe_sow_attn,attn_volume_sowS3_v,weight_decay,0.1
pour_probe_sow_attn,attn_volume_sowS3_v,window_s,1.0
pour_probe_sow_attn,attn_volume_sowS3_v,window_s,1.0
