experiment,run,key,value,step
pour_probe,flow_pooled,mae_px,1642.88720703125,0
pour_probe,flow_pooled,mae_px_fill_30,1655.8035888671875,0
pour_probe,flow_pooled,mae_px_fill_60,1582.1087646484375,0
pour_probe,flow_pooled,mae_px_fill_90,1605.9766845703125,0
pour_probe,flow_pooled,mae_px_fill_empty,1729.527587890625,0
pour_probe,flow_pooled,mae_vs_baseline,0.39853566880572777,0
pour_probe,flow_pooled,r2,0.7753369808197021,0
pour_probe,flow_pooled,target_std_px,4542.458984375,0
pour_probe,flow_pooled,train_loss,0.060115946829319,299
pour_probe,flow_pooled_mean,baseline_mae_norm,0.9075060658139198,0
pour_probe,flow_pooled_mean,baseline_mae_px,4122.30908203125,0
pour_probe,flow_pooled_mean,mae_norm,0.3378545217240628,0
pour_probe,flow_pooled_mean,mae_px,1534.6903076171875,0
pour_probe,flow_pooled_mean,mae_px_fill_30,1593.945068359375,0
pour_probe,flow_pooled_mean,mae_px_fill_60,1407.342529296875,0
pour_probe,flow_pooled_mean,mae_px_fill_90,1414.2528076171875,0
pour_probe,flow_pooled_mean,mae_px_fill_empty,1727.418212890625,0
pour_probe,flow_pooled_mean,mae_vs_baseline,0.3722889955793842,0
pour_probe,flow_pooled_mean,r2,0.8017363548278809,0
pour_probe,flow_pooled_mean,target_std_px,4542.458984375,0
pour_probe,flow_pooled_mean,train_loss,0.03991303294897079,299
pour_probe,volume_pooled,baseline_mae_norm,0.9126000006641805,0
pour_probe,volume_pooled,baseline_mae_px,5367.2822265625,0
pour_probe,volume_pooled,mae_norm,0.3769586265413137,0
pour_probe,volume_pooled,mae_px,2217.010009765625,0
pour_probe,volume_pooled,mae_px_fill_30,2242.93017578125,0
pour_probe,volume_pooled,mae_px_fill_60,2111.260498046875,0
pour_probe,volume_pooled,mae_px_fill_90,2173.239013671875,0
pour_probe,volume_pooled,mae_px_fill_empty,2343.513916015625,0
pour_probe,volume_pooled,mae_vs_baseline,0.4130600769964577,0
pour_probe,volume_pooled,r2,0.753510594367981,0
pour_probe,volume_pooled,target_std_px,5881.30859375,0
pour_probe,volume_pooled,train_loss,0.06422056406736373,299
pour_probe,volume_pooled_mean,baseline_mae_norm,0.9126000006641805,0
pour_probe,volume_pooled_mean,baseline_mae_px,5367.2822265625,0
pour_probe,volume_pooled_mean,mae_norm,0.36611123195504824,0
pour_probe,volume_pooled_mean,mae_px,2153.213134765625,0
pour_probe,volume_pooled_mean,mae_px_fill_30,2155.377685546875,0
pour_probe,volume_pooled_mean,mae_px_fill_60,1948.7310791015625,0
pour_probe,volume_pooled_mean,mae_px_fill_90,2028.187744140625,0
pour_probe,volume_pooled_mean,mae_px_fill_empty,2487.31591796875,0
pour_probe,volume_pooled_mean,mae_vs_baseline,0.4011738238972129,0
pour_probe,volume_pooled_mean,r2,0.7726480960845947,0
pour_probe,volume_pooled_mean,target_std_px,5881.30859375,0
pour_probe,volume_pooled_mean,train_loss,0.040805892646312715,299
pour_probe_baselines,r2plus1d_18_112_flow,r2_fold_A,0.5889160633087158,0
pour_probe_baselines,r2plus1d_18_112_flow,r2_fold_B,0.5233602523803711,0
pour_probe_baselines,r2plus1d_18_112_flow,r2_fold_C,0.49292922019958496,0
pour_probe_baselines,r2plus1d_18_112_flow,r2_fold_D,0.4937726855278015,0
pour_probe_baselines,r2plus1d_18_112_flow,r2_mean,0.5247445553541183,0
pour_probe_baselines,r2plus1d_18_112_flow,r2_std,0.03902361784683634,0
pour_probe_baselines,r2plus1d_18_112_volume,r2_fold_A,0.3330811858177185,0
pour_probe_baselines,r2plus1d_18_112_volume,r2_fold_B,0.315321147441864,0
pour_probe_baselines,r2plus1d_18_112_volume,r2_fold_C,0.0806998610496521,0
pour_probe_baselines,r2plus1d_18_112_volume,r2_fold_D,0.2160702347755432,0
pour_probe_baselines,r2plus1d_18_112_volume,r2_mean,0.23629310727119446,0
pour_probe_baselines,r2plus1d_18_112_volume,r2_std,0.10028906486212485,0
pour_probe_baselines,r2plus1d_18_128_flow,r2_fold_A,0.565285861492157,0
pour_probe_baselines,r2plus1d_18_128_flow,r2_fold_B,0.5519503355026245,0
pour_probe_baselines,r2plus1d_18_128_flow,r2_fold_C,0.4825146198272705,0
pour_probe_baselines,r2plus1d_18_128_flow,r2_fold_D,0.5208123922348022,0
pour_probe_baselines,r2plus1d_18_128_flow,r2_mean,0.5301408022642136,0
pour_probe_baselines,r2plus1d_18_128_flow,r2_std,0.0318830025852601,0
pour_probe_baselines,r2plus1d_18_128_volume,r2_fold_A,0.3049201965332031,0
pour_probe_baselines,r2plus1d_18_128_volume,r2_fold_B,0.3225080966949463,0
pour_probe_baselines,r2plus1d_18_128_volume,r2_fold_C,0.1276700496673584,0
pour_probe_baselines,r2plus1d_18_128_volume,r2_fold_D,0.21431541442871094,0
pour_probe_baselines,r2plus1d_18_128_volume,r2_mean,0.2423534393310547,0
pour_probe_baselines,r2plus1d_18_128_volume,r2_std,0.07790664109864945,0
pour_probe_baselines,resnet50_mean_flow,r2_fold_A,0.010182082653045654,0
pour_probe_baselines,resnet50_mean_flow,r2_fold_B,-0.015627145767211914,0
pour_probe_baselines,resnet50_mean_flow,r2_fold_C,-0.02167665958404541,0
pour_probe_baselines,resnet50_mean_flow,r2_fold_D,0.006388485431671143,0
pour_probe_baselines,resnet50_mean_flow,r2_mean,-0.005183309316635132,0
pour_probe_baselines,resnet50_mean_flow,r2_std,0.013703156816302752,0
pour_probe_baselines,resnet50_mean_volume,r2_fold_A,0.01824408769607544,0
pour_probe_baselines,resnet50_mean_volume,r2_fold_B,-0.445149302482605,0
pour_probe_baselines,resnet50_mean_volume,r2_fold_C,-0.0020177364349365234,0
pour_probe_baselines,resnet50_mean_volume,r2_fold_D,0.01357734203338623,0
pour_probe_baselines,resnet50_mean_volume,r2_mean,-0.10383640229701996,0
pour_probe_baselines,resnet50_mean_volume,r2_std,0.19719987952941934,0
pour_probe_baselines,resnet50_meanstd_flow,r2_fold_A,0.020257115364074707,0
pour_probe_baselines,resnet50_meanstd_flow,r2_fold_B,-0.013086795806884766,0
pour_probe_baselines,resnet50_meanstd_flow,r2_fold_C,0.008954346179962158,0
pour_probe_baselines,resnet50_meanstd_flow,r2_fold_D,0.01714324951171875,0
pour_probe_baselines,resnet50_meanstd_flow,r2_mean,0.008316978812217712,0
pour_probe_baselines,resnet50_meanstd_flow,r2_std,0.013028792350450817,0
pour_probe_baselines,resnet50_meanstd_volume,r2_fold_A,0.06623071432113647,0
pour_probe_baselines,resnet50_meanstd_volume,r2_fold_B,-0.24388349056243896,0
pour_probe_baselines,resnet50_meanstd_volume,r2_fold_C,0.058225154876708984,0
pour_probe_baselines,resnet50_meanstd_volume,r2_fold_D,0.06618177890777588,0
